P//2.0                                                                                                                        

130401-17:30:08 	GetMaintenanceCounter() 500---other error
130401-17:30:08 	GetMaintenanceCounter() 500---other error
130401-22:42:24 	PInit(0x80714cf, 0x80714cf) 500---other error
130401-22:42:43 	GetMaintenanceCounter() 500---other error
130401-22:42:43 	GetMaintenanceCounter() 500---other error
130401-22:42:43 	GetMaintenanceCounter() 500---other error
130401-23:16:27 	PInit(0x807150f, 0x807150f) 500---other error
130401-23:17:12 	PInit(0x807154f, 0x807154f) 500---other error
130401-23:46:03 	PInit(0x807152f, 0x807152f) 500---other error
130401-23:47:51 	PInit(0x807154f, 0x807154f) 500---other error
130401-23:48:49 	PInit(0x807150f, 0x807150f) 500---other error
130401-23:48:59 	GetMaintenanceCounter() 500---other error
130401-23:48:59 	GetMaintenanceCounter() 500---other error
130401-23:48:59 	GetMaintenanceCounter() 500---other error
130401-23:48:59 	GetMaintenanceCounter() 500---other error
130401-23:48:59 	GetMaintenanceCounter() 500---other error
130401-23:48:59 	GetMaintenanceCounter() 500---other error
130401-23:49:02 	GetMaintenanceCounter() 500---other error
130401-23:49:02 	GetMaintenanceCounter() 500---other error
130401-23:49:02 	GetMaintenanceCounter() 500---other error
130402-00:03:24 	PInit(0x807154f, 0x807154f) 500---other error
130402-00:03:34 	GetMaintenanceCounter() 500---other error
130402-00:03:34 	GetMaintenanceCounter() 500---other error
130402-00:03:34 	GetMaintenanceCounter() 500---other error
130402-00:04:02 	PInit(0x807158f, 0x807158f) 500---other error
130402-00:04:13 	GetMaintenanceCounter() 500---other error
130402-00:04:13 	GetMaintenanceCounter() 500---other error
130402-00:04:13 	GetMaintenanceCounter() 500---other error
130402-00:05:47 	PInit(0x807148f, 0x807148f) 500---other error
130402-00:09:02 	PInit(0x80715af, 0x80715af) 500---other error
130402-00:09:59 	PInit(0x807154f, 0x807154f) 500---other error
130402-00:10:11 	GetMaintenanceCounter() 500---other error
130402-00:10:11 	GetMaintenanceCounter() 500---other error
130402-00:10:11 	GetMaintenanceCounter() 500---other error
130402-00:13:27 	PInit(0x807146f, 0x807146f) 500---other error
130402-00:25:30 	PInit(0x807156f, 0x807156f) 500---other error
130402-00:25:42 	GetMaintenanceCounter() 500---other error
130402-00:25:42 	GetMaintenanceCounter() 500---other error
130402-00:25:42 	GetMaintenanceCounter() 500---other error
130402-00:28:14 	PInit(0x807156f, 0x807156f) 500---other error
130402-00:28:53 	PInit(0x807156f, 0x807156f) 500---other error
130402-00:29:04 	GetMaintenanceCounter() 500---other error
130402-00:29:04 	GetMaintenanceCounter() 500---other error
130402-00:29:04 	GetMaintenanceCounter() 500---other error
130402-00:29:09 	GetMaintenanceCounter() 500---other error
130402-00:29:09 	GetMaintenanceCounter() 500---other error
130402-00:29:09 	GetMaintenanceCounter() 500---other error
130402-00:29:12 	GetMaintenanceCounter() 500---other error
130402-00:29:12 	GetMaintenanceCounter() 500---other error
130402-00:29:12 	GetMaintenanceCounter() 500---other error
130402-00:31:22 	PInit(0x807152f, 0x807152f) 500---other error
130402-09:21:17 	PInit(0x807152f, 0x807152f) 500---other error
130402-09:21:47 	GetMaintenanceCounter() 500---other error
130402-09:21:47 	GetMaintenanceCounter() 500---other error
130402-09:21:47 	GetMaintenanceCounter() 500---other error
130402-09:22:04 	GetMaintenanceCounter() 500---other error
130402-09:22:04 	GetMaintenanceCounter() 500---other error
130402-09:22:04 	GetMaintenanceCounter() 500---other error
130402-09:28:51 	PInit(0x807154f, 0x807154f) 500---other error
130402-09:36:05 	PInit(0x807154f, 0x807154f) 500---other error
130402-09:36:21 	GetMaintenanceCounter() 500---other error
130402-09:36:21 	GetMaintenanceCounter() 500---other error
130402-09:36:21 	GetMaintenanceCounter() 500---other error
130402-09:37:00 	PInit(0x807154f, 0x807154f) 500---other error
130402-09:37:22 	PInit(0x807154f, 0x807154f) 500---other error
130402-10:26:33 	PInit(0x807152f, 0x807152f) 500---other error
130402-10:27:03 	GetMaintenanceCounter() 500---other error
130402-10:27:03 	GetMaintenanceCounter() 500---other error
130402-10:27:03 	GetMaintenanceCounter() 500---other error
130402-10:29:02 	GetMaintenanceCounter() 500---other error
130402-10:29:02 	GetMaintenanceCounter() 500---other error
130402-10:29:02 	GetMaintenanceCounter() 500---other error
130402-10:29:06 	GetMaintenanceCounter() 500---other error
130402-10:29:06 	GetMaintenanceCounter() 500---other error
130402-10:29:06 	GetMaintenanceCounter() 500---other error
130402-10:29:13 	GetMaintenanceCounter() 500---other error
130402-10:29:13 	GetMaintenanceCounter() 500---other error
130402-10:29:13 	GetMaintenanceCounter() 500---other error
130402-10:29:18 	GetMaintenanceCounter() 500---other error
130402-10:29:18 	GetMaintenanceCounter() 500---other error
130402-10:29:18 	GetMaintenanceCounter() 500---other error
130402-10:29:46 	GetMaintenanceCounter() 500---other error
130402-10:29:46 	GetMaintenanceCounter() 500---other error
130402-10:29:46 	GetMaintenanceCounter() 500---other error
130402-10:30:34 	PInit(0x807152f, 0x807152f) 500---other error
130402-11:10:37 	PInit(0x807152f, 0x807152f) 500---other error
130402-11:10:52 	GetMaintenanceCounter() 500---other error
130402-11:10:52 	GetMaintenanceCounter() 500---other error
130402-11:10:52 	GetMaintenanceCounter() 500---other error
130402-11:26:28 	PInit(0x807156f, 0x807156f) 500---other error
130402-11:26:43 	GetMaintenanceCounter() 500---other error
130402-11:26:43 	GetMaintenanceCounter() 500---other error
130402-11:26:43 	GetMaintenanceCounter() 500---other error
130402-11:30:57 	PInit(0x807154f, 0x807154f) 500---other error
130402-11:32:51 	PInit(0x807156f, 0x807156f) 500---other error
130402-11:37:41 	PInit(0x80715ef, 0x80715ef) 500---other error
130402-11:39:01 	PInit(0x807158f, 0x807158f) 500---other error
130402-11:41:15 	PInit(0x807156f, 0x807156f) 500---other error
130402-11:44:18 	PInit(0x80715af, 0x80715af) 500---other error
130402-11:44:34 	GetMaintenanceCounter() 500---other error
130402-11:44:34 	GetMaintenanceCounter() 500---other error
130402-11:44:34 	GetMaintenanceCounter() 500---other error
130402-11:44:37 	GetMaintenanceCounter() 500---other error
130402-11:44:37 	GetMaintenanceCounter() 500---other error
130402-11:44:37 	GetMaintenanceCounter() 500---other error
130402-11:45:20 	PInit(0x807156f, 0x807156f) 500---other error
130402-11:49:16 	PInit(0x807152f, 0x807152f) 500---other error
130402-11:49:34 	GetMaintenanceCounter() 500---other error
130402-11:49:34 	GetMaintenanceCounter() 500---other error
130402-11:49:34 	GetMaintenanceCounter() 500---other error
130402-11:49:35 	GetMaintenanceCounter() 500---other error
130402-11:49:35 	GetMaintenanceCounter() 500---other error
130402-11:49:35 	GetMaintenanceCounter() 500---other error
130402-12:09:22 	PInit(0x807180d, 0x807180d) 500---other error
130402-12:16:07 	PInit(0x80717ed, 0x80717ed) 500---other error
130402-13:00:18 	PInit(0x80717cd, 0x80717cd) 500---other error
130402-13:01:07 	PInit(0x80717cd, 0x80717cd) 500---other error
130402-13:01:33 	GetMaintenanceCounter() 500---other error
130402-13:01:33 	GetMaintenanceCounter() 500---other error
130402-13:01:33 	GetMaintenanceCounter() 500---other error
130402-13:49:04 	PInit(0x8071938, 0x8071938) 500---other error
130402-13:49:57 	GetMaintenanceCounter() 500---other error
130402-13:49:57 	GetMaintenanceCounter() 500---other error
130402-13:49:57 	GetMaintenanceCounter() 500---other error
130402-13:52:29 	PInit(0x8071918, 0x8071918) 500---other error
130402-13:52:40 	GetMaintenanceCounter() 500---other error
130402-13:52:40 	GetMaintenanceCounter() 500---other error
130402-13:52:40 	GetMaintenanceCounter() 500---other error
130402-14:05:41 	PInit(0x8071978, 0x8071978) 500---other error
130402-14:06:07 	PInit(0x8071978, 0x8071978) 500---other error
130402-14:08:33 	PInit(0x8071a18, 0x8071a18) 500---other error
130402-14:08:53 	GetMaintenanceCounter() 500---other error
130402-14:08:53 	GetMaintenanceCounter() 500---other error
130402-14:08:53 	GetMaintenanceCounter() 500---other error
130402-14:08:58 	GetMaintenanceCounter() 500---other error
130402-14:08:58 	GetMaintenanceCounter() 500---other error
130402-14:08:58 	GetMaintenanceCounter() 500---other error
130402-14:22:17 	PInit(0x8071bc4, 0x8071bc4) 500---other error
130402-14:24:02 	PInit(0x8071bc4, 0x8071bc4) 500---other error
130402-14:24:27 	GetMaintenanceCounter() 500---other error
130402-14:24:27 	GetMaintenanceCounter() 500---other error
130402-14:24:27 	GetMaintenanceCounter() 500---other error
130402-14:54:54 	PInit(0x8071bfd, 0x8071bfd) 500---other error
130402-14:55:24 	PInit(0x8071bfd, 0x8071bfd) 500---other error
130402-14:59:00 	PInit(0x8071bfd, 0x8071bfd) 500---other error
130402-15:00:03 	PInit(0x8071bdd, 0x8071bdd) 500---other error
130402-15:06:01 	PInit(0x8071bdd, 0x8071bdd) 500---other error
130402-15:06:28 	GetMaintenanceCounter() 500---other error
130402-15:06:28 	GetMaintenanceCounter() 500---other error
130402-15:06:28 	GetMaintenanceCounter() 500---other error
130402-15:07:30 	PInit(0x8071bdd, 0x8071bdd) 500---other error
130402-15:08:09 	GetMaintenanceCounter() 500---other error
130402-15:08:09 	GetMaintenanceCounter() 500---other error
130402-15:08:09 	GetMaintenanceCounter() 500---other error
130402-15:08:15 	GetMaintenanceCounter() 500---other error
130402-15:08:15 	GetMaintenanceCounter() 500---other error
130402-15:08:15 	GetMaintenanceCounter() 500---other error
130402-16:59:19 	PInit(0x8073255, 0x8073255) 500---other error
130402-16:59:37 	PInit(0x8073255, 0x8073255) 500---other error
130402-17:16:33 	PInit(0x8073f25, 0x8073f25) 500---other error
130402-17:36:15 	PInit(0x8073f25, 0x8073f25) 500---other error
130402-17:42:16 	PInit(0x8073f65, 0x8073f65) 500---other error
130402-17:43:08 	PInit(0x8073f65, 0x8073f65) 500---other error
130402-17:43:39 	PInit(0x8073f65, 0x8073f65) 500---other error
130402-17:51:54 	PInit(0x8073f65, 0x8073f65) 500---other error
130402-17:55:29 	PInit(0x8073f65, 0x8073f65) 500---other error
130402-17:57:15 	PInit(0x8073ec5, 0x8073ec5) 500---other error
130402-17:58:17 	PInit(0x80740e5, 0x80740e5) 500---other error
130402-18:01:03 	PInit(0x8073ec5, 0x8073ec5) 500---other error
130403-00:10:36 	PInit(0x8073fc5, 0x8073fc5) 500---other error
130403-00:49:35 	PInit(0x8073fa5, 0x8073fa5) 500---other error
130403-01:10:11 	PInit(0x8073fa5, 0x8073fa5) 500---other error
130403-01:10:37 	GetMaintenanceCounter() 500---other error
130403-01:10:37 	GetMaintenanceCounter() 500---other error
130403-01:10:37 	GetMaintenanceCounter() 500---other error
130403-01:10:44 	GetMaintenanceCounter() 500---other error
130403-01:10:44 	GetMaintenanceCounter() 500---other error
130403-01:10:44 	GetMaintenanceCounter() 500---other error
130403-01:18:51 	PInit(0x80740d5, 0x80740d5) 500---other error
130403-01:29:15 	PInit(0x80741bb, 0x80741bb) 500---other error
130403-01:30:20 	PInit(0x80741bb, 0x80741bb) 500---other error
130403-01:33:11 	PInit(0x80741bb, 0x80741bb) 500---other error
130403-01:41:08 	PInit(0x80741bb, 0x80741bb) 500---other error
130403-01:41:34 	GetMaintenanceCounter() 500---other error
130403-01:41:34 	GetMaintenanceCounter() 500---other error
130403-01:41:34 	GetMaintenanceCounter() 500---other error
130403-01:45:32 	PInit(0x80741bb, 0x80741bb) 500---other error
130403-01:45:51 	GetMaintenanceCounter() 500---other error
130403-01:45:51 	GetMaintenanceCounter() 500---other error
130403-01:45:51 	GetMaintenanceCounter() 500---other error
130403-01:50:33 	PInit(0x8072e9b, 0x8072e9b) 500---other error
130403-01:50:50 	GetMaintenanceCounter() 500---other error
130403-01:50:50 	GetMaintenanceCounter() 500---other error
130403-01:50:50 	GetMaintenanceCounter() 500---other error
130403-09:37:11 	PInit(0x8072e9b, 0x8072e9b) 500---other error
130403-09:37:53 	GetMaintenanceCounter() 500---other error
130403-09:37:53 	GetMaintenanceCounter() 500---other error
130403-09:37:53 	GetMaintenanceCounter() 500---other error
130403-09:51:08 	PInit(0x8072f1f, 0x8072f1f) 500---other error
130403-09:51:22 	GetMaintenanceCounter() 500---other error
130403-09:51:22 	GetMaintenanceCounter() 500---other error
130403-09:51:22 	GetMaintenanceCounter() 500---other error
130403-10:15:38 	PInit(0x8072fbf, 0x8072fbf) 500---other error
130403-10:16:01 	GetMaintenanceCounter() 500---other error
130403-10:16:01 	GetMaintenanceCounter() 500---other error
130403-10:16:01 	GetMaintenanceCounter() 500---other error
130403-10:42:15 	PInit(0x807314d, 0x807314d) 500---other error
130403-10:50:40 	PInit(0x807316d, 0x807316d) 500---other error
130403-10:55:25 	PInit(0x807339d, 0x807339d) 500---other error
130403-10:56:54 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:09:03 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:11:45 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:12:46 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:13:10 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:18:00 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:19:19 	GetMaintenanceCounter() 500---other error
130403-11:19:19 	GetMaintenanceCounter() 500---other error
130403-11:19:19 	GetMaintenanceCounter() 500---other error
130403-11:19:19 	GetMaintenanceCounter() 500---other error
130403-11:19:25 	GetMaintenanceCounter() 500---other error
130403-11:19:25 	GetMaintenanceCounter() 500---other error
130403-11:19:25 	GetMaintenanceCounter() 500---other error
130403-11:19:25 	GetMaintenanceCounter() 500---other error
130403-11:19:29 	GetMaintenanceCounter() 500---other error
130403-11:19:29 	GetMaintenanceCounter() 500---other error
130403-11:19:29 	GetMaintenanceCounter() 500---other error
130403-11:19:29 	GetMaintenanceCounter() 500---other error
130403-11:20:02 	PInit(0x8073218, 0x8073218) 500---other error
130403-11:20:15 	GetMaintenanceCounter() 500---other error
130403-11:20:15 	GetMaintenanceCounter() 500---other error
130403-11:20:15 	GetMaintenanceCounter() 500---other error
130403-11:20:15 	GetMaintenanceCounter() 500---other error
130403-12:07:42 	PInit(0x80732b8, 0x80732b8) 500---other error
130403-12:08:06 	PInit(0x8073438, 0x8073438) 500---other error
130403-14:03:31 	PInit(0x8073478, 0x8073478) 500---other error
130403-14:04:44 	PInit(0x8073478, 0x8073478) 0---no error
130403-14:04:44 	GetMaintenanceCounter() 500---other error
130403-14:04:44 	GetMaintenanceCounter() 500---other error
130403-14:04:44 	GetMaintenanceCounter() 500---other error
130403-14:04:44 	GetMaintenanceCounter() 500---other error
130403-14:10:10 	PInit(0x8073438, 0x8073438) 500---other error
130403-14:13:00 	PInit(0x80732d8, 0x80732d8) 500---other error
130403-14:34:05 	PInit(0x80734de, 0x80734de) 500---other error
130403-14:36:52 	PInit(0x80734fe, 0x80734fe) 500---other error
130403-14:41:17 	PInit(0x80734fe, 0x80734fe) 500---other error
130406-22:40:58 	PInit(0x807358b, 0x807358b) 500---other error
130406-22:47:59 	PInit(0x807358b, 0x807358b) 500---other error
130406-22:48:23 	GetMaintenanceCounter() 500---other error
130406-22:48:23 	GetMaintenanceCounter() 500---other error
130406-22:48:23 	GetMaintenanceCounter() 500---other error
130406-22:48:23 	GetMaintenanceCounter() 500---other error
130406-22:50:26 	PInit(0x807358b, 0x807358b) 500---other error
130406-22:50:43 	GetMaintenanceCounter() 500---other error
130406-22:50:43 	GetMaintenanceCounter() 500---other error
130406-22:50:43 	GetMaintenanceCounter() 500---other error
130406-22:50:43 	GetMaintenanceCounter() 500---other error
130407-09:59:56 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-10:17:17 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-10:21:23 	PInit(0x80734eb, 0x80734eb) 500---other error
130407-10:53:14 	PInit(0x80734eb, 0x80734eb) 500---other error
130407-10:58:55 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-10:59:23 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-11:05:44 	PInit(0x80732ab, 0x80732ab) 500---other error
130407-11:09:28 	PInit(0x80732ab, 0x80732ab) 500---other error
130407-11:24:15 	PInit(0x807329e, 0x807329e) 500---other error
130407-11:25:25 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-11:31:12 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-12:17:30 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-13:16:46 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-13:22:14 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-13:48:21 	PInit(0x80733fe, 0x80733fe) 500---other error
130407-13:53:58 	PInit(0x80733fe, 0x80733fe) 500---other error
130407-13:57:01 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-13:59:30 	PInit(0x80732b7, 0x80732b7) 500---other error
130407-14:09:27 	PInit(0x80732aa, 0x80732aa) 500---other error
130407-14:12:32 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-14:20:55 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-14:22:51 	PInit(0x807358a, 0x807358a) 500---other error
130407-15:02:11 	PInit(0x807326a, 0x807326a) 500---other error
130407-15:08:19 	PInit(0x807326a, 0x807326a) 500---other error
130407-15:09:27 	PInit(0x807326a, 0x807326a) 500---other error
130407-15:11:45 	PInit(0x807326b, 0x807326b) 500---other error
130407-15:13:41 	PInit(0x807358b, 0x807358b) 500---other error
130407-15:23:17 	PInit(0x807366b, 0x807366b) 500---other error
130407-15:24:07 	PInit(0x807366b, 0x807366b) 500---other error
130407-15:38:19 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-15:45:33 	PInit(0x807326b, 0x807326b) 500---other error
130407-15:47:17 	PInit(0x807326b, 0x807326b) 500---other error
130407-15:54:14 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:00:59 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:11:57 	PInit(0x807366b, 0x807366b) 500---other error
130407-16:18:35 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:20:01 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:21:08 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:22:48 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:24:07 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:45:31 	PInit(0x80735ab, 0x80735ab) 500---other error
130407-16:45:48 	GetMaintenanceCounter() 500---other error
130407-16:45:48 	GetMaintenanceCounter() 500---other error
130407-16:45:48 	GetMaintenanceCounter() 500---other error
130407-16:45:48 	GetMaintenanceCounter() 500---other error
130407-16:53:42 	PInit(0x80734fe, 0x80734fe) 500---other error
130407-17:09:13 	PInit(0x807354b, 0x807354b) 500---other error
130407-17:09:34 	PInit(0x807362b, 0x807362b) 500---other error
130407-17:11:52 	PInit(0x807362b, 0x807362b) 500---other error
130407-17:37:06 	PInit(0x80735eb, 0x80735eb) 500---other error
130407-17:37:31 	PInit(0x80735cb, 0x80735cb) 500---other error
130407-17:52:06 	PInit(0x80735be, 0x80735be) 500---other error
130407-18:02:25 	PInit(0x80735be, 0x80735be) 500---other error
130407-18:02:55 	PInit(0x80735cb, 0x80735cb) 500---other error
130407-18:06:11 	PInit(0x80735eb, 0x80735eb) 500---other error
130407-18:12:22 	PInit(0x807362b, 0x807362b) 500---other error
130407-18:25:43 	PInit(0x807359e, 0x807359e) 500---other error
130407-18:35:16 	PInit(0x80736eb, 0x80736eb) 500---other error
130407-18:38:24 	PInit(0x80735eb, 0x80735eb) 500---other error
130407-18:45:33 	PInit(0x80735eb, 0x80735eb) 500---other error
130407-18:47:49 	PInit(0x80735cb, 0x80735cb) 500---other error
130407-19:01:45 	PInit(0x807360b, 0x807360b) 500---other error
130408-00:00:17 	PInit(0x807364b, 0x807364b) 500---other error
130408-00:04:36 	PInit(0x807364b, 0x807364b) 500---other error
130408-09:49:47 	PInit(0x807364b, 0x807364b) 500---other error
130408-09:51:11 	PInit(0x807364b, 0x807364b) 500---other error
130408-09:52:11 	PInit(0x807364b, 0x807364b) 500---other error
130408-09:52:34 	PInit(0x807364b, 0x807364b) 500---other error
130408-10:00:27 	PInit(0x80735be, 0x80735be) 500---other error
130408-10:04:40 	PInit(0x80735be, 0x80735be) 500---other error
130408-10:05:19 	PInit(0x807364b, 0x807364b) 500---other error
130408-10:18:09 	PInit(0x8073642, 0x8073642) 500---other error
130408-10:19:16 	PInit(0x807364b, 0x807364b) 500---other error
130408-11:10:59 	PInit(0x807364b, 0x807364b) 500---other error
130408-11:11:37 	GetMaintenanceCounter() 500---other error
130408-11:11:37 	GetMaintenanceCounter() 500---other error
130408-11:11:37 	GetMaintenanceCounter() 500---other error
130408-11:11:37 	GetMaintenanceCounter() 500---other error
130408-11:11:38 	GetMaintenanceCounter() 500---other error
130408-11:11:38 	GetMaintenanceCounter() 500---other error
130408-11:11:38 	GetMaintenanceCounter() 500---other error
130408-11:11:38 	GetMaintenanceCounter() 500---other error
130408-11:12:03 	GetMaintenanceCounter() 500---other error
130408-11:12:03 	GetMaintenanceCounter() 500---other error
130408-11:12:03 	GetMaintenanceCounter() 500---other error
130408-11:12:03 	GetMaintenanceCounter() 500---other error
130408-11:12:31 	GetMaintenanceCounter() 500---other error
130408-11:12:31 	GetMaintenanceCounter() 500---other error
130408-11:12:31 	GetMaintenanceCounter() 500---other error
130408-11:12:31 	GetMaintenanceCounter() 500---other error
130408-11:20:50 	PInit(0x807364b, 0x807364b) 500---other error
130408-11:24:43 	PInit(0x807352b, 0x807352b) 500---other error
130408-11:25:42 	PInit(0x80732eb, 0x80732eb) 500---other error
130408-11:29:42 	PInit(0x80732ab, 0x80732ab) 500---other error
130408-11:34:33 	PInit(0x80732cb, 0x80732cb) 500---other error
130408-11:56:24 	PInit(0x807325e, 0x807325e) 500---other error
130408-11:57:00 	PInit(0x807325e, 0x807325e) 500---other error
130408-11:57:24 	PInit(0x807325e, 0x807325e) 500---other error
130408-11:58:38 	PInit(0x80732ab, 0x80732ab) 500---other error
130408-12:51:31 	PInit(0x80732cb, 0x80732cb) 500---other error
130408-12:56:38 	PInit(0x8073237, 0x8073237) 500---other error
130408-13:23:50 	PInit(0x807328b, 0x807328b) 500---other error
130408-13:25:02 	PInit(0x80732ab, 0x80732ab) 500---other error
130408-13:25:24 	PInit(0x80732ab, 0x80732ab) 500---other error
130408-13:26:06 	PInit(0x80732ab, 0x80732ab) 500---other error
130408-14:21:39 	PInit(0x807355e, 0x807355e) 500---other error
130408-17:28:09 	PInit(0x80735eb, 0x80735eb) 500---other error
130408-17:28:55 	PInit(0x80735eb, 0x80735eb) 500---other error
130408-17:35:30 	PInit(0x80735eb, 0x80735eb) 500---other error
130408-17:47:52 	PInit(0x807329d, 0x807329d) 500---other error
130408-17:50:36 	PInit(0x807329e, 0x807329e) 500---other error
130408-18:08:19 	PInit(0x80732fe, 0x80732fe) 500---other error
130408-18:44:17 	PInit(0x8073300, 0x8073300) 500---other error
130408-18:46:35 	PInit(0x80732ff, 0x80732ff) 500---other error
130408-18:50:41 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:41:17 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:42:12 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:43:38 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:44:13 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:45:57 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:54:05 	PInit(0x8073300, 0x8073300) 500---other error
130408-21:59:10 	PInit(0x8073300, 0x8073300) 500---other error
130408-22:03:03 	PInit(0x8073300, 0x8073300) 500---other error
130408-22:07:14 	PInit(0x8073300, 0x8073300) 500---other error
130408-22:14:47 	PInit(0x8073300, 0x8073300) 500---other error
130408-22:17:55 	PInit(0x8073330, 0x8073330) 500---other error
130408-22:22:54 	PInit(0x8073330, 0x8073330) 500---other error
130408-22:23:28 	GetMaintenanceCounter() 500---other error
130408-22:23:28 	GetMaintenanceCounter() 500---other error
130408-22:23:28 	GetMaintenanceCounter() 500---other error
130408-22:23:28 	GetMaintenanceCounter() 500---other error
130408-22:24:49 	PInit(0x8073330, 0x8073330) 500---other error
130409-00:59:57 	PInit(0x80732d0, 0x80732d0) 500---other error
130409-09:19:32 	PInit(0x8072770, 0x8072770) 500---other error
130409-09:25:58 	PInit(0x8072750, 0x8072750) 500---other error
130409-10:09:47 	PInit(0x8072790, 0x8072790) 500---other error
130409-10:14:04 	PInit(0x80727f0, 0x80727f0) 500---other error
130409-10:14:47 	PInit(0x80727f0, 0x80727f0) 500---other error
130409-10:46:35 	PInit(0x8072850, 0x8072850) 500---other error
130409-10:56:14 	PInit(0x80727d0, 0x80727d0) 500---other error
130409-10:57:04 	PInit(0x80727d0, 0x80727d0) 500---other error
130409-11:00:22 	PInit(0x80727d0, 0x80727d0) 0---no error
130409-11:00:22 	GetMaintenanceCounter() 500---other error
130409-11:00:22 	GetMaintenanceCounter() 500---other error
130409-11:00:22 	GetMaintenanceCounter() 500---other error
130409-11:00:22 	GetMaintenanceCounter() 500---other error
130409-11:01:00 	GetMaintenanceCounter() 500---other error
130409-11:01:00 	GetMaintenanceCounter() 500---other error
130409-11:01:00 	GetMaintenanceCounter() 500---other error
130409-11:01:00 	GetMaintenanceCounter() 500---other error
130409-11:01:14 	GetMaintenanceCounter() 500---other error
130409-11:01:14 	GetMaintenanceCounter() 500---other error
130409-11:01:14 	GetMaintenanceCounter() 500---other error
130409-11:01:14 	GetMaintenanceCounter() 500---other error
130409-11:04:17 	PInit(0x80727d0, 0x80727d0) 0---no error
130409-11:04:17 	GetMaintenanceCounter() 500---other error
130409-11:04:17 	GetMaintenanceCounter() 500---other error
130409-11:04:17 	GetMaintenanceCounter() 500---other error
130409-11:04:17 	GetMaintenanceCounter() 500---other error
130409-11:05:01 	GetMaintenanceCounter() 500---other error
130409-11:05:01 	GetMaintenanceCounter() 500---other error
130409-11:05:01 	GetMaintenanceCounter() 500---other error
130409-11:05:01 	GetMaintenanceCounter() 500---other error
130409-11:06:07 	PInit(0x80727f0, 0x80727f0) 0---no error
130409-11:06:07 	GetMaintenanceCounter() 500---other error
130409-11:06:07 	GetMaintenanceCounter() 500---other error
130409-11:06:07 	GetMaintenanceCounter() 500---other error
130409-11:06:07 	GetMaintenanceCounter() 500---other error
130409-11:06:18 	GetMaintenanceCounter() 500---other error
130409-11:06:18 	GetMaintenanceCounter() 500---other error
130409-11:06:18 	GetMaintenanceCounter() 500---other error
130409-11:06:18 	GetMaintenanceCounter() 500---other error
130409-11:07:05 	PInit(0x80727f0, 0x80727f0) 0---no error
130409-11:07:05 	GetMaintenanceCounter() 500---other error
130409-11:07:05 	GetMaintenanceCounter() 500---other error
130409-11:07:05 	GetMaintenanceCounter() 500---other error
130409-11:07:05 	GetMaintenanceCounter() 500---other error
130409-11:07:19 	GetMaintenanceCounter() 500---other error
130409-11:07:19 	GetMaintenanceCounter() 500---other error
130409-11:07:19 	GetMaintenanceCounter() 500---other error
130409-11:07:19 	GetMaintenanceCounter() 500---other error
130409-11:08:13 	PInit(0x8072810, 0x8072810) 0---no error
130409-11:08:13 	GetMaintenanceCounter() 500---other error
130409-11:08:13 	GetMaintenanceCounter() 500---other error
130409-11:08:13 	GetMaintenanceCounter() 500---other error
130409-11:08:13 	GetMaintenanceCounter() 500---other error
130409-11:08:33 	GetMaintenanceCounter() 500---other error
130409-11:08:33 	GetMaintenanceCounter() 500---other error
130409-11:08:33 	GetMaintenanceCounter() 500---other error
130409-11:08:33 	GetMaintenanceCounter() 500---other error
130409-11:09:13 	PInit(0x8072810, 0x8072810) 0---no error
130409-11:09:13 	GetMaintenanceCounter() 500---other error
130409-11:09:13 	GetMaintenanceCounter() 500---other error
130409-11:09:13 	GetMaintenanceCounter() 500---other error
130409-11:09:13 	GetMaintenanceCounter() 500---other error
